INFO     | 2016-05-08 07:48:58,938 | config     | Loading configuration at './partition_finder.cfg'
INFO     | 2016-05-08 13:52:41,635 | method     | ***Strict clustering algorithm step 87 of 662***
INFO     | 2016-05-08 13:54:44,844 | progress   | Finished subset 750/1325, 56.60 percent done
INFO     | 2016-05-08 13:54:44,854 | method     | ***Strict clustering algorithm step 88 of 662***
INFO     | 2016-05-08 13:56:48,555 | progress   | Finished subset 751/1325, 56.68 percent done
INFO     | 2016-05-08 13:56:48,569 | method     | ***Strict clustering algorithm step 89 of 662***
INFO     | 2016-05-08 13:57:34,728 | progress   | Finished subset 752/1325, 56.75 percent done
INFO     | 2016-05-08 13:57:34,734 | method     | ***Strict clustering algorithm step 90 of 662***
INFO     | 2016-05-08 13:58:56,178 | progress   | Finished subset 753/1325, 56.83 percent done
INFO     | 2016-05-08 13:58:56,196 | method     | ***Strict clustering algorithm step 91 of 662***
INFO     | 2016-05-08 13:59:28,722 | progress   | Finished subset 754/1325, 56.91 percent done
INFO     | 2016-05-08 13:59:28,733 | method     | ***Strict clustering algorithm step 92 of 662***
INFO     | 2016-05-08 13:59:57,974 | progress   | Finished subset 755/1325, 56.98 percent done
INFO     | 2016-05-08 13:59:57,977 | method     | ***Strict clustering algorithm step 93 of 662***
INFO     | 2016-05-08 14:01:04,947 | progress   | Finished subset 756/1325, 57.06 percent done
INFO     | 2016-05-08 14:01:04,955 | method     | ***Strict clustering algorithm step 94 of 662***
INFO     | 2016-05-08 14:03:08,296 | progress   | Finished subset 757/1325, 57.13 percent done
INFO     | 2016-05-08 14:03:08,316 | method     | ***Strict clustering algorithm step 95 of 662***
INFO     | 2016-05-08 14:05:22,011 | progress   | Finished subset 758/1325, 57.21 percent done
INFO     | 2016-05-08 14:05:22,028 | method     | ***Strict clustering algorithm step 96 of 662***
INFO     | 2016-05-08 14:06:07,968 | progress   | Finished subset 759/1325, 57.28 percent done
INFO     | 2016-05-08 14:06:07,978 | method     | ***Strict clustering algorithm step 97 of 662***
INFO     | 2016-05-08 14:07:10,079 | progress   | Finished subset 760/1325, 57.36 percent done
INFO     | 2016-05-08 14:07:10,086 | method     | ***Strict clustering algorithm step 98 of 662***
INFO     | 2016-05-08 14:07:47,917 | progress   | Finished subset 761/1325, 57.43 percent done
INFO     | 2016-05-08 14:07:47,920 | method     | ***Strict clustering algorithm step 99 of 662***
INFO     | 2016-05-08 14:08:23,821 | progress   | Finished subset 762/1325, 57.51 percent done
INFO     | 2016-05-08 14:08:23,828 | method     | ***Strict clustering algorithm step 100 of 662***
INFO     | 2016-05-08 14:09:05,300 | progress   | Finished subset 763/1325, 57.58 percent done
INFO     | 2016-05-08 14:09:05,305 | method     | ***Strict clustering algorithm step 101 of 662***
INFO     | 2016-05-08 14:09:54,426 | progress   | Finished subset 764/1325, 57.66 percent done
INFO     | 2016-05-08 14:09:54,438 | method     | ***Strict clustering algorithm step 102 of 662***
INFO     | 2016-05-08 14:11:07,551 | progress   | Finished subset 765/1325, 57.74 percent done
INFO     | 2016-05-08 14:11:07,591 | method     | ***Strict clustering algorithm step 103 of 662***
INFO     | 2016-05-08 14:11:42,126 | progress   | Finished subset 766/1325, 57.81 percent done
INFO     | 2016-05-08 14:11:42,134 | method     | ***Strict clustering algorithm step 104 of 662***
INFO     | 2016-05-08 14:12:39,121 | progress   | Finished subset 767/1325, 57.89 percent done
INFO     | 2016-05-08 14:12:39,125 | method     | ***Strict clustering algorithm step 105 of 662***
INFO     | 2016-05-08 14:14:10,056 | progress   | Finished subset 768/1325, 57.96 percent done
INFO     | 2016-05-08 14:14:10,063 | method     | ***Strict clustering algorithm step 106 of 662***
INFO     | 2016-05-08 14:14:42,429 | progress   | Finished subset 769/1325, 58.04 percent done
INFO     | 2016-05-08 14:14:42,436 | method     | ***Strict clustering algorithm step 107 of 662***
INFO     | 2016-05-08 14:15:15,946 | progress   | Finished subset 770/1325, 58.11 percent done
INFO     | 2016-05-08 14:15:15,953 | method     | ***Strict clustering algorithm step 108 of 662***
INFO     | 2016-05-08 14:16:34,652 | progress   | Finished subset 771/1325, 58.19 percent done
INFO     | 2016-05-08 14:16:34,659 | method     | ***Strict clustering algorithm step 109 of 662***
INFO     | 2016-05-08 14:16:56,750 | progress   | Finished subset 772/1325, 58.26 percent done
INFO     | 2016-05-08 14:16:56,771 | method     | ***Strict clustering algorithm step 110 of 662***
INFO     | 2016-05-08 14:17:53,471 | progress   | Finished subset 773/1325, 58.34 percent done
INFO     | 2016-05-08 14:17:53,477 | method     | ***Strict clustering algorithm step 111 of 662***
INFO     | 2016-05-08 14:19:46,951 | progress   | Finished subset 774/1325, 58.42 percent done
INFO     | 2016-05-08 14:19:47,008 | method     | ***Strict clustering algorithm step 112 of 662***
INFO     | 2016-05-08 14:20:34,135 | progress   | Finished subset 775/1325, 58.49 percent done
INFO     | 2016-05-08 14:20:34,143 | method     | ***Strict clustering algorithm step 113 of 662***
INFO     | 2016-05-08 14:22:07,714 | progress   | Finished subset 776/1325, 58.57 percent done
INFO     | 2016-05-08 14:22:07,732 | method     | ***Strict clustering algorithm step 114 of 662***
INFO     | 2016-05-08 14:22:52,799 | progress   | Finished subset 777/1325, 58.64 percent done
INFO     | 2016-05-08 14:22:52,802 | method     | ***Strict clustering algorithm step 115 of 662***
INFO     | 2016-05-08 14:23:41,681 | progress   | Finished subset 778/1325, 58.72 percent done
INFO     | 2016-05-08 14:23:41,698 | method     | ***Strict clustering algorithm step 116 of 662***
INFO     | 2016-05-08 14:24:28,077 | progress   | Finished subset 779/1325, 58.79 percent done
INFO     | 2016-05-08 14:24:28,084 | method     | ***Strict clustering algorithm step 117 of 662***
INFO     | 2016-05-08 14:25:23,396 | progress   | Finished subset 780/1325, 58.87 percent done
INFO     | 2016-05-08 14:25:23,412 | method     | ***Strict clustering algorithm step 118 of 662***
INFO     | 2016-05-08 14:26:57,868 | progress   | Finished subset 781/1325, 58.94 percent done
INFO     | 2016-05-08 14:26:57,880 | method     | ***Strict clustering algorithm step 119 of 662***
INFO     | 2016-05-08 14:29:06,893 | progress   | Finished subset 782/1325, 59.02 percent done
INFO     | 2016-05-08 14:29:06,906 | method     | ***Strict clustering algorithm step 120 of 662***
INFO     | 2016-05-08 14:29:44,499 | progress   | Finished subset 783/1325, 59.09 percent done
INFO     | 2016-05-08 14:29:44,502 | method     | ***Strict clustering algorithm step 121 of 662***
INFO     | 2016-05-08 14:30:52,499 | progress   | Finished subset 784/1325, 59.17 percent done
INFO     | 2016-05-08 14:30:52,534 | method     | ***Strict clustering algorithm step 122 of 662***
INFO     | 2016-05-08 14:31:31,391 | progress   | Finished subset 785/1325, 59.25 percent done
INFO     | 2016-05-08 14:31:31,402 | method     | ***Strict clustering algorithm step 123 of 662***
INFO     | 2016-05-08 14:32:20,190 | progress   | Finished subset 786/1325, 59.32 percent done
INFO     | 2016-05-08 14:32:20,196 | method     | ***Strict clustering algorithm step 124 of 662***
INFO     | 2016-05-08 14:32:54,824 | progress   | Finished subset 787/1325, 59.40 percent done
INFO     | 2016-05-08 14:32:54,837 | method     | ***Strict clustering algorithm step 125 of 662***
INFO     | 2016-05-08 14:34:16,060 | progress   | Finished subset 788/1325, 59.47 percent done
INFO     | 2016-05-08 14:34:16,096 | method     | ***Strict clustering algorithm step 126 of 662***
INFO     | 2016-05-08 14:35:03,006 | progress   | Finished subset 789/1325, 59.55 percent done
INFO     | 2016-05-08 14:35:03,010 | method     | ***Strict clustering algorithm step 127 of 662***
INFO     | 2016-05-08 14:36:02,264 | progress   | Finished subset 790/1325, 59.62 percent done
INFO     | 2016-05-08 14:36:02,274 | method     | ***Strict clustering algorithm step 128 of 662***
INFO     | 2016-05-08 14:37:29,633 | progress   | Finished subset 791/1325, 59.70 percent done
INFO     | 2016-05-08 14:37:29,642 | method     | ***Strict clustering algorithm step 129 of 662***
INFO     | 2016-05-08 14:38:37,349 | progress   | Finished subset 792/1325, 59.77 percent done
INFO     | 2016-05-08 14:38:37,366 | method     | ***Strict clustering algorithm step 130 of 662***
INFO     | 2016-05-08 14:39:46,045 | progress   | Finished subset 793/1325, 59.85 percent done
INFO     | 2016-05-08 14:39:46,049 | method     | ***Strict clustering algorithm step 131 of 662***
INFO     | 2016-05-08 14:41:26,530 | progress   | Finished subset 794/1325, 59.92 percent done
INFO     | 2016-05-08 14:41:26,560 | method     | ***Strict clustering algorithm step 132 of 662***
INFO     | 2016-05-08 14:42:21,839 | progress   | Finished subset 795/1325, 60.00 percent done
INFO     | 2016-05-08 14:42:21,851 | method     | ***Strict clustering algorithm step 133 of 662***
INFO     | 2016-05-08 14:45:13,712 | progress   | Finished subset 796/1325, 60.08 percent done
INFO     | 2016-05-08 14:45:13,723 | method     | ***Strict clustering algorithm step 134 of 662***
INFO     | 2016-05-08 14:46:31,860 | progress   | Finished subset 797/1325, 60.15 percent done
INFO     | 2016-05-08 14:46:31,865 | method     | ***Strict clustering algorithm step 135 of 662***
INFO     | 2016-05-08 14:48:22,602 | progress   | Finished subset 798/1325, 60.23 percent done
INFO     | 2016-05-08 14:48:22,633 | method     | ***Strict clustering algorithm step 136 of 662***
INFO     | 2016-05-08 14:50:50,823 | progress   | Finished subset 799/1325, 60.30 percent done
INFO     | 2016-05-08 14:50:50,844 | method     | ***Strict clustering algorithm step 137 of 662***
INFO     | 2016-05-08 14:51:16,245 | progress   | Finished subset 800/1325, 60.38 percent done
INFO     | 2016-05-08 14:51:16,250 | method     | ***Strict clustering algorithm step 138 of 662***
INFO     | 2016-05-08 14:52:19,104 | progress   | Finished subset 801/1325, 60.45 percent done
INFO     | 2016-05-08 14:52:19,124 | method     | ***Strict clustering algorithm step 139 of 662***
INFO     | 2016-05-08 14:53:39,317 | progress   | Finished subset 802/1325, 60.53 percent done
INFO     | 2016-05-08 14:53:39,321 | method     | ***Strict clustering algorithm step 140 of 662***
INFO     | 2016-05-08 14:55:15,943 | progress   | Finished subset 803/1325, 60.60 percent done
INFO     | 2016-05-08 14:55:15,960 | method     | ***Strict clustering algorithm step 141 of 662***
INFO     | 2016-05-08 14:56:15,833 | progress   | Finished subset 804/1325, 60.68 percent done
INFO     | 2016-05-08 14:56:15,852 | method     | ***Strict clustering algorithm step 142 of 662***
INFO     | 2016-05-08 14:57:09,817 | progress   | Finished subset 805/1325, 60.75 percent done
INFO     | 2016-05-08 14:57:09,826 | method     | ***Strict clustering algorithm step 143 of 662***
INFO     | 2016-05-08 14:58:06,450 | progress   | Finished subset 806/1325, 60.83 percent done
INFO     | 2016-05-08 14:58:06,453 | method     | ***Strict clustering algorithm step 144 of 662***
INFO     | 2016-05-08 14:58:54,520 | progress   | Finished subset 807/1325, 60.91 percent done
INFO     | 2016-05-08 14:58:54,523 | method     | ***Strict clustering algorithm step 145 of 662***
INFO     | 2016-05-08 15:00:28,099 | progress   | Finished subset 808/1325, 60.98 percent done
INFO     | 2016-05-08 15:00:28,102 | method     | ***Strict clustering algorithm step 146 of 662***
INFO     | 2016-05-08 15:02:10,614 | progress   | Finished subset 809/1325, 61.06 percent done
INFO     | 2016-05-08 15:02:10,624 | method     | ***Strict clustering algorithm step 147 of 662***
INFO     | 2016-05-08 15:03:10,006 | progress   | Finished subset 810/1325, 61.13 percent done
INFO     | 2016-05-08 15:03:10,009 | method     | ***Strict clustering algorithm step 148 of 662***
INFO     | 2016-05-08 15:04:36,355 | progress   | Finished subset 811/1325, 61.21 percent done
INFO     | 2016-05-08 15:04:36,359 | method     | ***Strict clustering algorithm step 149 of 662***
INFO     | 2016-05-08 15:06:26,053 | progress   | Finished subset 812/1325, 61.28 percent done
INFO     | 2016-05-08 15:06:26,068 | method     | ***Strict clustering algorithm step 150 of 662***
INFO     | 2016-05-08 15:08:25,859 | progress   | Finished subset 813/1325, 61.36 percent done
INFO     | 2016-05-08 15:08:25,878 | method     | ***Strict clustering algorithm step 151 of 662***
INFO     | 2016-05-08 15:09:14,566 | progress   | Finished subset 814/1325, 61.43 percent done
INFO     | 2016-05-08 15:09:14,576 | method     | ***Strict clustering algorithm step 152 of 662***
INFO     | 2016-05-08 15:10:20,277 | progress   | Finished subset 815/1325, 61.51 percent done
INFO     | 2016-05-08 15:10:20,284 | method     | ***Strict clustering algorithm step 153 of 662***
INFO     | 2016-05-08 15:11:40,508 | progress   | Finished subset 816/1325, 61.58 percent done
INFO     | 2016-05-08 15:11:40,521 | method     | ***Strict clustering algorithm step 154 of 662***
INFO     | 2016-05-08 15:13:13,822 | progress   | Finished subset 817/1325, 61.66 percent done
INFO     | 2016-05-08 15:13:13,838 | method     | ***Strict clustering algorithm step 155 of 662***
INFO     | 2016-05-08 15:14:09,561 | progress   | Finished subset 818/1325, 61.74 percent done
INFO     | 2016-05-08 15:14:09,564 | method     | ***Strict clustering algorithm step 156 of 662***
INFO     | 2016-05-08 15:15:29,354 | progress   | Finished subset 819/1325, 61.81 percent done
INFO     | 2016-05-08 15:15:29,358 | method     | ***Strict clustering algorithm step 157 of 662***
INFO     | 2016-05-08 15:17:42,174 | progress   | Finished subset 820/1325, 61.89 percent done
INFO     | 2016-05-08 15:17:42,178 | method     | ***Strict clustering algorithm step 158 of 662***
INFO     | 2016-05-08 15:18:49,463 | progress   | Finished subset 821/1325, 61.96 percent done
INFO     | 2016-05-08 15:18:49,467 | method     | ***Strict clustering algorithm step 159 of 662***
INFO     | 2016-05-08 15:20:37,456 | progress   | Finished subset 822/1325, 62.04 percent done
INFO     | 2016-05-08 15:20:37,469 | method     | ***Strict clustering algorithm step 160 of 662***
INFO     | 2016-05-08 15:22:37,103 | progress   | Finished subset 823/1325, 62.11 percent done
INFO     | 2016-05-08 15:22:37,115 | method     | ***Strict clustering algorithm step 161 of 662***
INFO     | 2016-05-08 15:24:31,594 | progress   | Finished subset 824/1325, 62.19 percent done
INFO     | 2016-05-08 15:24:31,606 | method     | ***Strict clustering algorithm step 162 of 662***
INFO     | 2016-05-08 15:26:10,779 | progress   | Finished subset 825/1325, 62.26 percent done
INFO     | 2016-05-08 15:26:10,794 | method     | ***Strict clustering algorithm step 163 of 662***
INFO     | 2016-05-08 15:28:55,396 | progress   | Finished subset 826/1325, 62.34 percent done
INFO     | 2016-05-08 15:28:55,413 | method     | ***Strict clustering algorithm step 164 of 662***
INFO     | 2016-05-08 15:30:25,295 | progress   | Finished subset 827/1325, 62.42 percent done
INFO     | 2016-05-08 15:30:25,301 | method     | ***Strict clustering algorithm step 165 of 662***
INFO     | 2016-05-08 15:32:22,347 | progress   | Finished subset 828/1325, 62.49 percent done
INFO     | 2016-05-08 15:32:22,350 | method     | ***Strict clustering algorithm step 166 of 662***
INFO     | 2016-05-08 15:33:16,942 | progress   | Finished subset 829/1325, 62.57 percent done
INFO     | 2016-05-08 15:33:16,948 | method     | ***Strict clustering algorithm step 167 of 662***
INFO     | 2016-05-08 15:34:12,013 | progress   | Finished subset 830/1325, 62.64 percent done
INFO     | 2016-05-08 15:34:12,025 | method     | ***Strict clustering algorithm step 168 of 662***
INFO     | 2016-05-08 15:35:11,234 | progress   | Finished subset 831/1325, 62.72 percent done
INFO     | 2016-05-08 15:35:11,247 | method     | ***Strict clustering algorithm step 169 of 662***
INFO     | 2016-05-08 15:36:29,879 | progress   | Finished subset 832/1325, 62.79 percent done
INFO     | 2016-05-08 15:36:29,891 | method     | ***Strict clustering algorithm step 170 of 662***
INFO     | 2016-05-08 15:38:14,974 | progress   | Finished subset 833/1325, 62.87 percent done
INFO     | 2016-05-08 15:38:14,980 | method     | ***Strict clustering algorithm step 171 of 662***
INFO     | 2016-05-08 15:39:33,515 | progress   | Finished subset 834/1325, 62.94 percent done
INFO     | 2016-05-08 15:39:33,518 | method     | ***Strict clustering algorithm step 172 of 662***
INFO     | 2016-05-08 15:41:06,277 | progress   | Finished subset 835/1325, 63.02 percent done
INFO     | 2016-05-08 15:41:06,294 | method     | ***Strict clustering algorithm step 173 of 662***
INFO     | 2016-05-08 15:43:31,483 | progress   | Finished subset 836/1325, 63.09 percent done
INFO     | 2016-05-08 15:43:31,496 | method     | ***Strict clustering algorithm step 174 of 662***
INFO     | 2016-05-08 15:46:22,232 | progress   | Finished subset 837/1325, 63.17 percent done
INFO     | 2016-05-08 15:46:22,246 | method     | ***Strict clustering algorithm step 175 of 662***
INFO     | 2016-05-08 15:47:12,900 | progress   | Finished subset 838/1325, 63.25 percent done
INFO     | 2016-05-08 15:47:12,907 | method     | ***Strict clustering algorithm step 176 of 662***
INFO     | 2016-05-08 15:48:32,685 | progress   | Finished subset 839/1325, 63.32 percent done
INFO     | 2016-05-08 15:48:32,701 | method     | ***Strict clustering algorithm step 177 of 662***
INFO     | 2016-05-08 15:50:05,987 | progress   | Finished subset 840/1325, 63.40 percent done
INFO     | 2016-05-08 15:50:06,015 | method     | ***Strict clustering algorithm step 178 of 662***
INFO     | 2016-05-08 15:52:14,948 | progress   | Finished subset 841/1325, 63.47 percent done
INFO     | 2016-05-08 15:52:14,961 | method     | ***Strict clustering algorithm step 179 of 662***
INFO     | 2016-05-08 15:54:45,589 | progress   | Finished subset 842/1325, 63.55 percent done
INFO     | 2016-05-08 15:54:45,604 | method     | ***Strict clustering algorithm step 180 of 662***
INFO     | 2016-05-08 15:55:32,630 | progress   | Finished subset 843/1325, 63.62 percent done
INFO     | 2016-05-08 15:55:32,636 | method     | ***Strict clustering algorithm step 181 of 662***
INFO     | 2016-05-08 15:57:37,990 | progress   | Finished subset 844/1325, 63.70 percent done
INFO     | 2016-05-08 15:57:37,999 | method     | ***Strict clustering algorithm step 182 of 662***
INFO     | 2016-05-08 15:58:45,799 | progress   | Finished subset 845/1325, 63.77 percent done
INFO     | 2016-05-08 15:58:45,814 | method     | ***Strict clustering algorithm step 183 of 662***
INFO     | 2016-05-08 15:59:56,146 | progress   | Finished subset 846/1325, 63.85 percent done
INFO     | 2016-05-08 15:59:56,158 | method     | ***Strict clustering algorithm step 184 of 662***
INFO     | 2016-05-08 16:01:52,096 | progress   | Finished subset 847/1325, 63.92 percent done
INFO     | 2016-05-08 16:01:52,099 | method     | ***Strict clustering algorithm step 185 of 662***
INFO     | 2016-05-08 16:04:32,020 | progress   | Finished subset 848/1325, 64.00 percent done
INFO     | 2016-05-08 16:04:32,036 | method     | ***Strict clustering algorithm step 186 of 662***
INFO     | 2016-05-08 16:07:35,621 | progress   | Finished subset 849/1325, 64.08 percent done
INFO     | 2016-05-08 16:07:35,632 | method     | ***Strict clustering algorithm step 187 of 662***
INFO     | 2016-05-08 16:10:57,796 | progress   | Finished subset 850/1325, 64.15 percent done
INFO     | 2016-05-08 16:10:57,809 | method     | ***Strict clustering algorithm step 188 of 662***
INFO     | 2016-05-08 16:12:45,843 | progress   | Finished subset 851/1325, 64.23 percent done
INFO     | 2016-05-08 16:12:45,847 | method     | ***Strict clustering algorithm step 189 of 662***
INFO     | 2016-05-08 16:15:19,816 | progress   | Finished subset 852/1325, 64.30 percent done
INFO     | 2016-05-08 16:15:19,830 | method     | ***Strict clustering algorithm step 190 of 662***
INFO     | 2016-05-08 16:18:27,982 | progress   | Finished subset 853/1325, 64.38 percent done
INFO     | 2016-05-08 16:18:27,996 | method     | ***Strict clustering algorithm step 191 of 662***
INFO     | 2016-05-08 16:20:24,298 | progress   | Finished subset 854/1325, 64.45 percent done
INFO     | 2016-05-08 16:20:24,309 | method     | ***Strict clustering algorithm step 192 of 662***
INFO     | 2016-05-08 16:23:05,024 | progress   | Finished subset 855/1325, 64.53 percent done
INFO     | 2016-05-08 16:23:05,041 | method     | ***Strict clustering algorithm step 193 of 662***
INFO     | 2016-05-08 16:24:06,188 | progress   | Finished subset 856/1325, 64.60 percent done
INFO     | 2016-05-08 16:24:06,202 | method     | ***Strict clustering algorithm step 194 of 662***
INFO     | 2016-05-08 16:26:01,278 | progress   | Finished subset 857/1325, 64.68 percent done
INFO     | 2016-05-08 16:26:01,281 | method     | ***Strict clustering algorithm step 195 of 662***
INFO     | 2016-05-08 16:27:36,863 | progress   | Finished subset 858/1325, 64.75 percent done
INFO     | 2016-05-08 16:27:36,866 | method     | ***Strict clustering algorithm step 196 of 662***
INFO     | 2016-05-08 16:28:55,941 | progress   | Finished subset 859/1325, 64.83 percent done
INFO     | 2016-05-08 16:28:55,947 | method     | ***Strict clustering algorithm step 197 of 662***
INFO     | 2016-05-08 16:30:38,888 | progress   | Finished subset 860/1325, 64.91 percent done
INFO     | 2016-05-08 16:30:38,912 | method     | ***Strict clustering algorithm step 198 of 662***
INFO     | 2016-05-08 16:31:47,886 | progress   | Finished subset 861/1325, 64.98 percent done
INFO     | 2016-05-08 16:31:47,895 | method     | ***Strict clustering algorithm step 199 of 662***
INFO     | 2016-05-08 16:33:09,161 | progress   | Finished subset 862/1325, 65.06 percent done
INFO     | 2016-05-08 16:33:09,173 | method     | ***Strict clustering algorithm step 200 of 662***
INFO     | 2016-05-08 16:35:37,927 | progress   | Finished subset 863/1325, 65.13 percent done
INFO     | 2016-05-08 16:35:37,946 | method     | ***Strict clustering algorithm step 201 of 662***
INFO     | 2016-05-08 16:38:35,310 | progress   | Finished subset 864/1325, 65.21 percent done
INFO     | 2016-05-08 16:38:35,324 | method     | ***Strict clustering algorithm step 202 of 662***
INFO     | 2016-05-08 16:40:08,586 | progress   | Finished subset 865/1325, 65.28 percent done
INFO     | 2016-05-08 16:40:08,589 | method     | ***Strict clustering algorithm step 203 of 662***
INFO     | 2016-05-08 16:42:22,891 | progress   | Finished subset 866/1325, 65.36 percent done
INFO     | 2016-05-08 16:42:22,909 | method     | ***Strict clustering algorithm step 204 of 662***
INFO     | 2016-05-08 16:43:13,981 | progress   | Finished subset 867/1325, 65.43 percent done
INFO     | 2016-05-08 16:43:13,987 | method     | ***Strict clustering algorithm step 205 of 662***
INFO     | 2016-05-08 16:44:17,788 | progress   | Finished subset 868/1325, 65.51 percent done
INFO     | 2016-05-08 16:44:17,801 | method     | ***Strict clustering algorithm step 206 of 662***
INFO     | 2016-05-08 16:46:10,968 | progress   | Finished subset 869/1325, 65.58 percent done
INFO     | 2016-05-08 16:46:10,975 | method     | ***Strict clustering algorithm step 207 of 662***
INFO     | 2016-05-08 16:48:24,945 | progress   | Finished subset 870/1325, 65.66 percent done
INFO     | 2016-05-08 16:48:24,958 | method     | ***Strict clustering algorithm step 208 of 662***
INFO     | 2016-05-08 16:50:53,881 | progress   | Finished subset 871/1325, 65.74 percent done
INFO     | 2016-05-08 16:50:53,890 | method     | ***Strict clustering algorithm step 209 of 662***
INFO     | 2016-05-08 16:55:27,387 | progress   | Finished subset 872/1325, 65.81 percent done
INFO     | 2016-05-08 16:55:27,409 | method     | ***Strict clustering algorithm step 210 of 662***
INFO     | 2016-05-08 16:56:51,002 | progress   | Finished subset 873/1325, 65.89 percent done
INFO     | 2016-05-08 16:56:51,006 | method     | ***Strict clustering algorithm step 211 of 662***
INFO     | 2016-05-08 16:58:01,024 | progress   | Finished subset 874/1325, 65.96 percent done
INFO     | 2016-05-08 16:58:01,027 | method     | ***Strict clustering algorithm step 212 of 662***
INFO     | 2016-05-08 16:59:20,515 | progress   | Finished subset 875/1325, 66.04 percent done
INFO     | 2016-05-08 16:59:20,529 | method     | ***Strict clustering algorithm step 213 of 662***
INFO     | 2016-05-08 17:01:40,901 | progress   | Finished subset 876/1325, 66.11 percent done
INFO     | 2016-05-08 17:01:40,910 | method     | ***Strict clustering algorithm step 214 of 662***
INFO     | 2016-05-08 17:02:27,533 | progress   | Finished subset 877/1325, 66.19 percent done
INFO     | 2016-05-08 17:02:27,539 | method     | ***Strict clustering algorithm step 215 of 662***
INFO     | 2016-05-08 17:02:58,738 | progress   | Finished subset 878/1325, 66.26 percent done
INFO     | 2016-05-08 17:02:58,741 | method     | ***Strict clustering algorithm step 216 of 662***
INFO     | 2016-05-08 17:04:55,617 | progress   | Finished subset 879/1325, 66.34 percent done
INFO     | 2016-05-08 17:04:55,623 | method     | ***Strict clustering algorithm step 217 of 662***
INFO     | 2016-05-08 17:07:21,364 | progress   | Finished subset 880/1325, 66.42 percent done
INFO     | 2016-05-08 17:07:21,373 | method     | ***Strict clustering algorithm step 218 of 662***
INFO     | 2016-05-08 17:10:28,321 | progress   | Finished subset 881/1325, 66.49 percent done
INFO     | 2016-05-08 17:10:28,336 | method     | ***Strict clustering algorithm step 219 of 662***
INFO     | 2016-05-08 17:11:12,963 | progress   | Finished subset 882/1325, 66.57 percent done
INFO     | 2016-05-08 17:11:12,966 | method     | ***Strict clustering algorithm step 220 of 662***
INFO     | 2016-05-08 17:11:58,291 | progress   | Finished subset 883/1325, 66.64 percent done
INFO     | 2016-05-08 17:11:58,294 | method     | ***Strict clustering algorithm step 221 of 662***
INFO     | 2016-05-08 17:13:03,218 | progress   | Finished subset 884/1325, 66.72 percent done
INFO     | 2016-05-08 17:13:03,227 | method     | ***Strict clustering algorithm step 222 of 662***
INFO     | 2016-05-08 17:14:24,041 | progress   | Finished subset 885/1325, 66.79 percent done
INFO     | 2016-05-08 17:14:24,056 | method     | ***Strict clustering algorithm step 223 of 662***
INFO     | 2016-05-08 17:14:57,059 | progress   | Finished subset 886/1325, 66.87 percent done
INFO     | 2016-05-08 17:14:57,063 | method     | ***Strict clustering algorithm step 224 of 662***
INFO     | 2016-05-08 17:15:35,472 | progress   | Finished subset 887/1325, 66.94 percent done
INFO     | 2016-05-08 17:15:35,493 | method     | ***Strict clustering algorithm step 225 of 662***
INFO     | 2016-05-08 17:16:58,934 | progress   | Finished subset 888/1325, 67.02 percent done
INFO     | 2016-05-08 17:16:58,945 | method     | ***Strict clustering algorithm step 226 of 662***
INFO     | 2016-05-08 17:19:30,328 | progress   | Finished subset 889/1325, 67.09 percent done
INFO     | 2016-05-08 17:19:30,340 | method     | ***Strict clustering algorithm step 227 of 662***
INFO     | 2016-05-08 17:20:00,125 | progress   | Finished subset 890/1325, 67.17 percent done
INFO     | 2016-05-08 17:20:00,128 | method     | ***Strict clustering algorithm step 228 of 662***
INFO     | 2016-05-08 17:20:36,548 | progress   | Finished subset 891/1325, 67.25 percent done
INFO     | 2016-05-08 17:20:36,551 | method     | ***Strict clustering algorithm step 229 of 662***
INFO     | 2016-05-08 17:22:35,028 | progress   | Finished subset 892/1325, 67.32 percent done
INFO     | 2016-05-08 17:22:35,031 | method     | ***Strict clustering algorithm step 230 of 662***
INFO     | 2016-05-08 17:24:08,136 | progress   | Finished subset 893/1325, 67.40 percent done
INFO     | 2016-05-08 17:24:08,139 | method     | ***Strict clustering algorithm step 231 of 662***
INFO     | 2016-05-08 17:29:02,945 | progress   | Finished subset 894/1325, 67.47 percent done
INFO     | 2016-05-08 17:29:02,957 | method     | ***Strict clustering algorithm step 232 of 662***
INFO     | 2016-05-08 17:34:40,221 | progress   | Finished subset 895/1325, 67.55 percent done
INFO     | 2016-05-08 17:34:40,233 | method     | ***Strict clustering algorithm step 233 of 662***
INFO     | 2016-05-08 17:35:27,166 | progress   | Finished subset 896/1325, 67.62 percent done
INFO     | 2016-05-08 17:35:27,168 | method     | ***Strict clustering algorithm step 234 of 662***
INFO     | 2016-05-08 17:36:06,792 | progress   | Finished subset 897/1325, 67.70 percent done
INFO     | 2016-05-08 17:36:06,801 | method     | ***Strict clustering algorithm step 235 of 662***
INFO     | 2016-05-08 17:37:07,522 | progress   | Finished subset 898/1325, 67.77 percent done
INFO     | 2016-05-08 17:37:07,539 | method     | ***Strict clustering algorithm step 236 of 662***
INFO     | 2016-05-08 17:38:15,405 | progress   | Finished subset 899/1325, 67.85 percent done
INFO     | 2016-05-08 17:38:15,411 | method     | ***Strict clustering algorithm step 237 of 662***
INFO     | 2016-05-08 17:40:06,235 | progress   | Finished subset 900/1325, 67.92 percent done
INFO     | 2016-05-08 17:40:06,245 | method     | ***Strict clustering algorithm step 238 of 662***
